timestamp,region,service_type,usage_units,forecast
2024-01-09,France Central,Storage,3664.9,3628.5244
2024-01-09,Germany West Central,Compute,5208.43,5038.694
2024-01-09,West Europe,Storage,3316.5,3379.9055
2024-01-09,Canada East,Compute,5705.03,5475.899
2024-01-09,Australia East,Compute,5105.37,5136.7217
2024-01-09,East Asia,Compute,6096.55,6097.5684
2024-01-09,West US 2,Compute,5705.97,5784.345
2024-01-09,Canada Central,Storage,3274.16,3439.113
2024-01-09,UAE North,Storage,4105.16,4647.364
2024-01-09,East US,Storage,4011.18,4281.1055
2024-01-09,West US 2,Storage,4289.22,4234.271
2024-01-09,Korea South,Storage,3812.5,3681.6077
2024-01-09,Japan West,Storage,3344.31,3235.2686
2024-01-09,India South,Storage,4276.68,4501.17
2024-01-09,East US 2,Compute,4395.36,4186.573
2024-01-09,Korea Central,Storage,4187.38,4124.6733
2024-01-09,Japan East,Storage,3137.79,3168.7092
2024-01-09,East Asia,Storage,4735.96,4456.181
2024-01-09,South Central US,Compute,5408.45,5127.2256
2024-01-09,Brazil South,Storage,2930.34,2892.9185
2024-01-09,North Europe,Storage,3163.98,3173.2957
2024-01-09,Germany West Central,Storage,3775.43,4012.4832
2024-01-09,India West,Compute,4242.67,4339.499
2024-01-09,North Europe,Compute,3754.29,4218.138
2024-01-09,Switzerland North,Compute,4732.62,4644.253
2024-01-09,North Central US,Storage,3979.89,3941.2866
2024-01-09,India West,Storage,3286.83,3317.4075
2024-01-09,Norway East,Storage,3536.11,3567.8567
2024-01-09,Switzerland North,Storage,3448.77,3357.6667
2024-01-09,North Central US,Compute,5573.0,5270.049
2024-01-09,Central US,Compute,5055.04,4942.9087
2024-01-09,Australia Southeast,Storage,4705.39,4703.013
2024-01-09,UK West,Compute,5940.66,5771.299
2024-01-09,Canada East,Storage,4302.3,4058.1958
2024-01-09,India Central,Storage,4481.8,4341.6035
2024-01-09,Southeast Asia,Compute,5145.56,4984.539
2024-01-09,West US,Compute,5056.67,5256.8687
2024-01-09,Korea South,Compute,5202.0,4839.96
2024-01-09,India South,Compute,6385.75,6192.6313
2024-01-09,Japan West,Compute,4455.02,4409.7393
2024-01-09,East US,Compute,5798.42,5622.229
2024-01-09,Australia East,Storage,4170.25,3979.9954
2024-01-09,West Europe,Compute,4505.31,4501.121
2024-01-09,East US 2,Storage,3384.98,3191.9587
2024-01-09,West US 3,Compute,5198.81,5498.778
2024-01-09,UK South,Compute,4969.12,4732.7793
2024-01-09,Canada Central,Compute,4724.13,4931.2207
2024-01-09,West US,Storage,4086.58,4070.6846
2024-01-09,South Africa North,Compute,4390.87,4298.085
2024-01-09,South Central US,Storage,3993.0,3906.899
2024-01-09,Korea Central,Compute,5622.37,5484.191
2024-01-09,UAE North,Compute,6039.43,6012.976
2024-01-10,East US 2,Compute,4275.13,4183.564
2024-01-10,France Central,Storage,3785.48,3831.2656
2024-01-10,West US 3,Compute,5309.09,5508.938
2024-01-10,India Central,Compute,5683.1,5721.4805
2024-01-10,West US,Compute,5067.29,5424.1826
2024-01-10,Japan East,Storage,3473.01,3276.9187
2024-01-10,South Africa North,Storage,3160.26,3178.6711
2024-01-10,Canada Central,Compute,4837.61,5038.6055
2024-01-10,Korea South,Compute,5282.15,4948.464
2024-01-10,Norway East,Compute,4711.18,4743.28
2024-01-10,West Europe,Storage,3589.66,3500.7275
2024-01-10,West US 3,Storage,3781.26,3976.7368
2024-01-10,UK West,Compute,6397.63,6124.7144
2024-01-10,South Central US,Compute,5106.11,5220.0034
2024-01-10,East Asia,Storage,4062.74,4288.157
2024-01-10,Korea Central,Compute,5828.26,5688.804
2024-01-10,India West,Storage,3252.27,3288.4048
2024-01-10,Canada East,Compute,5224.72,5410.467
2024-01-10,Japan West,Compute,4553.34,4378.1826
2024-01-10,India South,Storage,4474.21,4511.081
2024-01-10,Korea South,Storage,3749.25,3661.3865
2024-01-10,East US 2,Storage,3057.97,3164.3445
2024-01-10,Korea Central,Storage,4958.77,4608.3965
2024-01-10,South Africa North,Compute,4338.86,4329.1006
2024-01-10,India West,Compute,4615.24,4495.0786
2024-01-10,North Central US,Storage,3868.1,3911.6438
2024-01-10,India South,Compute,5753.86,5933.478
2024-01-10,Australia East,Storage,3790.5,3997.848
2024-01-10,Central US,Storage,3840.78,3811.3044
2024-01-10,East US,Compute,6139.93,5840.586
2024-01-10,Central US,Compute,4903.81,4997.9985
2024-01-10,West US 2,Compute,5242.32,5643.8726
2024-01-10,Canada Central,Storage,3553.6,3383.8994
2024-01-10,East Asia,Compute,6144.93,6263.4146
2024-01-10,West US 2,Storage,3993.2,4067.9348
2024-01-10,UK West,Storage,3892.46,4327.489
2024-01-10,Germany West Central,Storage,4093.08,4032.3955
2024-01-10,Brazil South,Storage,3043.88,2934.8035
2024-01-10,Australia Southeast,Storage,4840.38,4782.114
2024-01-10,Switzerland North,Compute,4600.42,4647.793
2024-01-10,Australia Southeast,Compute,6293.24,6148.611
2024-01-10,UK South,Storage,3457.55,3538.5967
2024-01-10,North Europe,Storage,3207.62,3205.8528
2024-01-10,Brazil South,Compute,3767.43,3991.462
2024-01-10,France Central,Compute,5223.9,5006.9634
2024-01-10,UAE North,Compute,6129.36,6139.389
2024-01-10,Japan East,Compute,4297.75,4498.554
2024-01-10,West US,Storage,3935.94,4199.003
2024-01-10,North Europe,Compute,4357.39,4293.9146
2024-01-10,UK South,Compute,4949.89,4811.168
2024-01-10,Southeast Asia,Storage,3652.28,3762.707
2024-01-10,North Central US,Compute,5909.7,5597.1587
2024-01-10,Switzerland North,Storage,3413.74,3449.5151
2024-01-10,West Europe,Compute,4585.6,4496.031
2024-01-10,Norway East,Storage,3568.5,3470.9824
2024-01-10,Germany West Central,Compute,5239.87,5193.9526
2024-01-10,UAE North,Storage,4805.72,4775.1875
2024-01-10,East US,Storage,4582.45,4541.726
2024-01-10,India Central,Storage,4030.26,4194.9688
2024-01-10,Southeast Asia,Compute,4913.93,5036.642
2024-01-10,Canada East,Storage,4379.07,4171.7495
2024-01-10,South Central US,Storage,3699.33,3833.087
2024-01-10,Japan West,Storage,3568.93,3443.1753
2024-01-10,Australia East,Compute,4861.01,5011.012
2024-01-11,India West,Storage,3250.56,3170.2463
2024-01-11,Canada Central,Storage,3055.97,3178.5571
2024-01-11,Korea South,Compute,5087.43,4970.6265
2024-01-11,Japan West,Compute,4562.57,4330.6675
2024-01-11,Germany West Central,Storage,3887.65,3774.1362
2024-01-11,West US 3,Storage,3788.94,3922.0537
2024-01-11,Germany West Central,Compute,4599.93,4868.1753
2024-01-11,West US,Storage,3905.15,3839.4907
2024-01-11,UAE North,Storage,4090.75,4150.9375
2024-01-11,West Europe,Storage,3455.95,3266.0254
2024-01-11,East US 2,Storage,3265.15,3157.2832
2024-01-11,South Africa North,Storage,3134.73,3220.7065
2024-01-11,Norway East,Storage,3407.39,3356.6726
2024-01-11,India West,Compute,4170.9,4207.9478
2024-01-11,Brazil South,Compute,3877.3,3873.832
2024-01-11,North Europe,Storage,2973.25,2995.1982
2024-01-11,Southeast Asia,Compute,4548.41,4811.138
2024-01-11,Australia Southeast,Compute,6267.08,5878.9077
2024-01-11,Switzerland North,Storage,3447.25,3368.1414
2024-01-11,UK West,Compute,5711.22,5821.8115
2024-01-11,Canada East,Storage,3741.55,3992.9978
2024-01-11,Brazil South,Storage,2732.26,2845.207
2024-01-11,Korea Central,Storage,4553.26,4236.6074
2024-01-11,Australia Southeast,Storage,4740.07,4581.401
2024-01-11,Korea South,Storage,3707.94,3605.6912
2024-01-11,East Asia,Storage,4212.07,4315.772
2024-01-11,Australia East,Storage,3765.05,3866.1812
2024-01-11,West US 3,Compute,5404.6,5201.628
2024-01-11,UK South,Storage,3724.2,3512.8875
2024-01-11,North Central US,Storage,3922.0,3842.3772
2024-01-11,Norway East,Compute,3691.98,4334.5015
2024-01-11,West US,Compute,5162.43,5017.9175
2024-01-11,Japan West,Storage,3139.67,3260.096
2024-01-11,France Central,Compute,4810.22,4684.9536
2024-01-11,France Central,Storage,3593.26,3569.977
2024-01-11,South Central US,Storage,3766.33,3805.3572
2024-01-11,West US 2,Compute,5626.85,5532.2744
2024-01-11,India Central,Compute,5454.5,5603.083
2024-01-11,East US,Storage,4170.75,4234.7734
2024-01-11,West US 2,Storage,3900.09,4085.8193
2024-01-11,India Central,Storage,4390.25,4252.6177
2024-01-11,UK South,Compute,4879.21,4754.8267
2024-01-11,Japan East,Storage,3052.69,3108.747
2024-01-11,UAE North,Compute,6482.93,5987.8345
2024-01-11,North Central US,Compute,5564.68,5404.9824
2024-01-11,Switzerland North,Compute,4401.54,4377.522
2024-01-11,Central US,Storage,3880.07,3606.9604
2024-01-11,East US,Compute,5905.5,5679.656
2024-01-11,Southeast Asia,Storage,3870.97,3639.2246
2024-01-11,East US 2,Compute,4253.59,4175.084
2024-01-11,Canada Central,Compute,4551.48,4663.913
2024-01-11,North Europe,Compute,4341.2,4159.044
2024-01-11,Australia East,Compute,5411.32,5042.259
2024-01-11,Korea Central,Compute,5496.04,5484.5273
2024-01-11,South Africa North,Compute,4395.77,4246.027
2024-01-11,India South,Compute,5770.42,5844.9355
2024-01-11,Japan East,Compute,4236.19,4320.4966
2024-01-11,Central US,Compute,4938.74,4916.143
2024-01-11,East Asia,Compute,6145.71,5709.6924
2024-01-11,Canada East,Compute,5452.29,5368.1685
2024-01-11,West Europe,Compute,4666.14,4440.603
2024-01-11,South Central US,Compute,5152.19,5112.326
2024-01-11,UK West,Storage,4500.18,4348.8145
2024-01-11,India South,Storage,4665.99,4420.039
2024-01-12,Australia Southeast,Compute,5513.29,5589.291
2024-01-12,West US 2,Storage,3596.23,3836.5327
2024-01-12,India West,Storage,2765.68,2890.5007
2024-01-12,UAE North,Compute,5895.49,5405.8276
2024-01-12,West US,Storage,3280.81,3475.517
2024-01-12,Brazil South,Storage,2841.7,2736.9504
2024-01-12,North Europe,Storage,2860.73,2854.8462
2024-01-12,Southeast Asia,Storage,3503.98,3287.3733
2024-01-12,Brazil South,Compute,4014.53,3703.2102
2024-01-12,Japan East,Compute,3925.18,3869.0293
2024-01-12,UK South,Compute,4497.17,4429.723
2024-01-12,Canada Central,Storage,3218.41,3127.3423
2024-01-12,India Central,Compute,5130.73,5160.764
2024-01-12,Australia Southeast,Storage,4399.08,4236.7017
2024-01-12,East US,Compute,5281.11,5191.6797
2024-01-12,West US 3,Compute,4939.49,4846.5796
2024-01-12,East US 2,Storage,2620.81,2851.0815
2024-01-12,South Africa North,Compute,3626.84,3908.3171
2024-01-12,Korea Central,Compute,4941.7,5068.929
2024-01-12,Central US,Compute,4297.62,4509.6514
2024-01-12,Korea South,Compute,4529.07,4626.2227
2024-01-12,India South,Compute,5435.88,5483.4717
2024-01-12,North Central US,Storage,3616.32,3745.2979
2024-01-12,UK West,Compute,5384.11,5456.124
2024-01-12,France Central,Storage,3484.35,3323.7043
2024-01-12,West US,Compute,5055.28,4662.601
2024-01-12,Japan West,Compute,3999.1,4045.645
2024-01-12,South Central US,Storage,3501.87,3513.4763
2024-01-12,Norway East,Storage,2892.83,3174.0996
2024-01-12,West Europe,Storage,3054.9,3065.1567
2024-01-12,India West,Compute,3727.63,3933.9495
2024-01-12,Switzerland North,Compute,4421.5,4035.7488
2024-01-12,Canada East,Storage,3760.75,3780.1914
2024-01-12,North Central US,Compute,4737.78,4797.389
2024-01-12,Germany West Central,Storage,3446.96,3506.4287
2024-01-12,Southeast Asia,Compute,4349.5,4408.1333
2024-01-12,Australia East,Storage,3436.2,3494.3953
2024-01-12,India Central,Storage,3676.6,3686.8503
2024-01-12,France Central,Compute,4387.85,4387.297
2024-01-12,Canada Central,Compute,4061.72,4229.167
2024-01-12,Norway East,Compute,3785.27,3931.7776
2024-01-12,Japan East,Storage,2880.13,2984.9636
2024-01-12,East Asia,Storage,4116.05,3952.0806
2024-01-12,South Africa North,Storage,2876.14,2876.5063
2024-01-12,West US 2,Compute,5430.1,5187.4556
2024-01-12,Germany West Central,Compute,4723.71,4610.119
2024-01-12,South Central US,Compute,4183.25,4438.369
2024-01-12,East Asia,Compute,4968.94,5294.6255
2024-01-12,Korea Central,Storage,3673.86,3878.7744
2024-01-12,India South,Storage,4062.4,4056.94
2024-01-12,UAE North,Storage,4408.61,4003.0303
2024-01-12,Central US,Storage,3359.26,3352.0046
2024-01-12,Korea South,Storage,3549.0,3320.1475
2024-01-12,East US,Storage,3823.21,3985.5112
2024-01-12,East US 2,Compute,3388.51,3776.7732
2024-01-12,UK South,Storage,3406.43,3200.8708
2024-01-12,North Europe,Compute,3879.82,3946.3298
2024-01-12,Switzerland North,Storage,3188.14,3179.2598
2024-01-12,Australia East,Compute,5033.76,4715.281
2024-01-12,Canada East,Compute,5259.74,5084.115
2024-01-12,Japan West,Storage,3361.86,3118.3352
2024-01-12,UK West,Storage,4289.6,4033.2366
2024-01-12,West US 3,Storage,3892.96,3787.2568
2024-01-12,West Europe,Compute,4385.67,4117.7456
2024-01-13,Australia East,Storage,3326.46,3382.2502
2024-01-13,Norway East,Storage,2845.79,2978.4563
2024-01-13,East Asia,Storage,3831.72,3677.4456
2024-01-13,Canada East,Compute,4543.41,4739.5254
2024-01-13,South Central US,Storage,3485.28,3445.9878
2024-01-13,India Central,Compute,5140.09,5012.1245
2024-01-13,West Europe,Storage,2686.11,2801.5105
2024-01-13,India West,Compute,3628.48,3735.047
2024-01-13,India Central,Storage,3668.19,3596.175
2024-01-13,West US 3,Storage,3609.93,3599.4404
2024-01-13,West US 2,Compute,5505.08,5203.5366
2024-01-13,East US 2,Storage,2660.05,2706.345
2024-01-13,West US 3,Compute,4783.71,4726.888
2024-01-13,North Europe,Compute,3762.85,3760.5203
2024-01-13,Korea Central,Storage,3686.34,3591.4136
2024-01-13,Japan West,Compute,3696.0,3832.7131
2024-01-13,India South,Storage,3827.37,3968.7537
2024-01-13,North Central US,Storage,3769.28,3684.5093
2024-01-13,UK West,Compute,4988.81,5141.729
2024-01-13,South Central US,Compute,4083.38,4255.215
2024-01-13,Central US,Storage,3109.12,3160.5105
2024-01-13,Korea Central,Compute,5075.69,4843.861
2024-01-13,Australia East,Compute,4481.78,4376.61
2024-01-13,Korea South,Storage,3291.72,3132.648
2024-01-13,Central US,Compute,4655.3,4614.004
2024-01-13,India South,Compute,4982.98,5166.515
2024-01-13,East US 2,Compute,3445.03,3640.9514
2024-01-13,Korea South,Compute,4564.72,4555.779
2024-01-13,West US,Compute,4515.74,4460.836
2024-01-13,East US,Compute,5194.06,4941.8555
2024-01-13,UK South,Storage,2966.06,3031.9905
2024-01-13,West US,Storage,3815.19,3523.0786
2024-01-13,Brazil South,Compute,3474.58,3425.667
2024-01-13,UAE North,Storage,3807.03,3743.8147
2024-01-13,UAE North,Compute,5034.12,5221.123
2024-01-13,UK South,Compute,3891.78,4231.4404
2024-01-13,Germany West Central,Compute,4367.54,4215.099
2024-01-13,East US,Storage,3846.35,3796.7112
2024-01-13,East Asia,Compute,5321.67,5057.995
2024-01-13,Australia Southeast,Storage,4307.89,4142.4014
2024-01-13,Canada Central,Storage,2918.93,2985.5127
2024-01-13,Japan East,Compute,3656.78,3837.1511
2024-01-13,France Central,Compute,4119.5,4127.707
2024-01-13,UK West,Storage,3951.91,3973.0996
2024-01-13,West Europe,Compute,3930.09,3977.069
2024-01-13,Southeast Asia,Storage,3061.79,3154.909
2024-01-13,Japan West,Storage,2854.09,2982.5518
2024-01-13,North Europe,Storage,2806.74,2740.8547
2024-01-13,South Africa North,Compute,4068.06,3963.8171
2024-01-13,Canada Central,Compute,4362.37,4137.5864
2024-01-13,Switzerland North,Compute,4112.26,3837.6003
2024-01-13,North Central US,Compute,4273.62,4297.767
2024-01-13,Japan East,Storage,2727.05,2737.1738
2024-01-13,Australia Southeast,Compute,4674.86,5057.0435
2024-01-13,Canada East,Storage,3678.95,3562.3071
2024-01-13,India West,Storage,3013.05,2874.046
2024-01-13,Germany West Central,Storage,3596.97,3432.4773
2024-01-13,West US 2,Storage,3717.08,3747.4731
2024-01-13,Norway East,Compute,4064.68,3829.8794
2024-01-13,Southeast Asia,Compute,4215.29,4158.0747
2024-01-13,Switzerland North,Storage,3045.98,3067.4695
2024-01-13,France Central,Storage,3136.11,3197.9011
2024-01-13,South Africa North,Storage,2870.27,2650.8435
2024-01-13,Brazil South,Storage,2631.74,2638.4504
2024-01-14,UK South,Storage,3349.37,3195.984
2024-01-14,North Europe,Compute,3803.28,3758.538
2024-01-14,Japan West,Storage,2896.63,3063.3962
2024-01-14,West US 3,Compute,4763.01,4834.5474
2024-01-14,Korea Central,Compute,4913.46,4918.447
2024-01-14,North Europe,Storage,2755.71,2762.6406
2024-01-14,Switzerland North,Compute,4358.83,4142.7456
2024-01-14,East Asia,Compute,5529.53,5238.422
2024-01-14,Canada East,Compute,4691.34,4793.6377
2024-01-14,Korea South,Compute,4133.92,4312.7534
2024-01-14,France Central,Compute,4280.68,4284.1436
2024-01-14,Germany West Central,Compute,4364.97,4397.752
2024-01-14,West US,Storage,3047.47,3189.4175
2024-01-14,UK South,Compute,4354.64,4394.744
2024-01-14,Norway East,Storage,3071.34,3043.8623
2024-01-14,France Central,Storage,3056.39,3278.0562
2024-01-14,Korea Central,Storage,3218.72,3544.6333
2024-01-14,Germany West Central,Storage,3394.24,3475.9216
2024-01-14,South Central US,Storage,3571.24,3511.332
2024-01-14,Australia Southeast,Storage,4145.82,4149.468
2024-01-14,Australia East,Compute,4813.98,4806.1084
2024-01-14,South Central US,Compute,4021.88,4214.4277
2024-01-14,Australia Southeast,Compute,5569.69,5404.384
2024-01-14,East US,Storage,3574.8,3692.2578
2024-01-14,Japan East,Compute,3580.33,3762.1125
2024-01-14,West US 2,Storage,3720.81,3690.7285
2024-01-14,West Europe,Storage,3018.52,2970.9314
2024-01-14,India West,Compute,3960.95,3888.2651
2024-01-14,Canada East,Storage,3576.59,3616.788
2024-01-14,Southeast Asia,Compute,4710.74,4433.7734
2024-01-14,Canada Central,Compute,3695.46,3972.6604
2024-01-14,India Central,Compute,5182.03,5168.3716
2024-01-14,West US 3,Storage,3568.1,3642.5928
2024-01-14,North Central US,Storage,3413.66,3534.683
2024-01-14,India West,Storage,3136.76,2928.7583
2024-01-14,Japan West,Compute,3603.71,3816.2283
2024-01-14,Korea South,Storage,3097.8,3166.5176
2024-01-14,India South,Compute,5021.21,5161.6724
2024-01-14,East Asia,Storage,3871.65,3893.7336
2024-01-14,South Africa North,Storage,2966.58,2859.041
2024-01-14,Canada Central,Storage,2954.65,2999.1821
2024-01-14,South Africa North,Compute,4087.45,3904.8376
2024-01-14,Central US,Compute,4675.8,4563.927
2024-01-14,West US,Compute,4636.15,4803.6133
2024-01-14,UAE North,Storage,4180.14,3906.7947
2024-01-14,Switzerland North,Storage,3010.87,3100.9436
2024-01-14,Brazil South,Compute,3610.46,3680.4392
2024-01-14,North Central US,Compute,4720.85,4657.617
2024-01-14,UAE North,Compute,5193.03,5303.543
2024-01-14,Norway East,Compute,4201.76,3829.0706
2024-01-14,Southeast Asia,Storage,3409.49,3287.653
2024-01-14,India Central,Storage,4244.84,3803.5764
2024-01-14,Central US,Storage,3312.29,3245.0425
2024-01-14,East US 2,Storage,2732.89,2703.4
2024-01-14,Brazil South,Storage,2541.21,2636.2803
2024-01-14,East US,Compute,5264.56,5098.843
2024-01-14,Japan East,Storage,2875.19,2802.3047
2024-01-14,West US 2,Compute,5117.27,5231.861
2024-01-14,UK West,Storage,4273.68,4105.209
2024-01-14,Australia East,Storage,3468.96,3421.8901
2024-01-14,India South,Storage,4292.13,4080.9346
2024-01-14,East US 2,Compute,4091.19,3668.3574
2024-01-14,UK West,Compute,5103.35,5110.103
2024-01-14,West Europe,Compute,3653.41,3962.6042
2024-01-15,East US,Storage,3900.47,4044.224
2024-01-15,Germany West Central,Compute,4602.16,4771.4536
2024-01-15,Korea Central,Storage,3791.09,3927.116
2024-01-15,Australia East,Compute,4932.11,4962.214
2024-01-15,West Europe,Compute,4442.89,4466.0664
2024-01-15,South Africa North,Compute,3828.18,4136.578
2024-01-15,India West,Compute,3727.45,4022.119
2024-01-15,South Africa North,Storage,3168.33,3082.2773
2024-01-15,UK West,Storage,4320.55,4186.2305
2024-01-15,Japan West,Storage,3177.65,3194.0957
2024-01-15,East Asia,Storage,4030.64,4109.226
2024-01-15,East US 2,Compute,4046.78,3928.1694
2024-01-15,UK South,Compute,4671.45,4517.087
2024-01-15,South Central US,Compute,4727.67,4660.257
