timestamp,region,service_type,usage_units,provisioned_capacity,utilization_pct,headroom_units,unit_price,cost_usd,wasted_capacity_cost,availability_pct,sla_violation_flag,incident_count,mttr_minutes,daily_growth_rate,weekly_seasonality_index,spike_flag,gdp_growth_rate,it_spending_index,enterprise_demand_index,internet_traffic_growth
2022-06-09,East US,Compute,5350.81,9344.21,0.573,3993.39,0.5,2675.41,1996.7,99.95,0,0,0,0.0002,1.035,0,0.0338,103.63,110.28,0.0371
2022-06-10,East US,Compute,4982.01,9344.21,0.533,4362.2,0.5,2491.0,2181.1,99.95,0,0,0,0.0002,0.965,0,0.0336,103.65,110.28,0.0377
2022-06-11,East US,Compute,4337.47,9344.21,0.464,5006.74,0.5,2168.73,2503.37,99.95,0,0,0,0.0002,0.922,0,0.0335,103.68,110.28,0.0382
2022-06-12,East US,Compute,4692.95,9344.21,0.502,4651.26,0.5,2346.47,2325.63,99.95,0,0,0,0.0002,0.937,0,0.0333,103.7,110.28,0.0388
2022-06-13,East US,Compute,4746.42,9344.21,0.508,4597.78,0.5,2373.21,2298.89,99.95,0,0,0,0.0002,1.0,0,0.0331,103.72,110.28,0.0394
2022-06-14,East US,Compute,5324.55,9344.21,0.57,4019.66,0.5,2662.28,2009.83,99.95,0,0,0,0.0002,1.063,0,0.033,103.74,110.29,0.04
2022-06-15,East US,Compute,5083.17,9344.21,0.544,4261.04,0.5,2541.58,2130.52,99.544,1,1,33,0.0002,1.078,0,0.0328,103.77,110.29,0.0406
2022-06-16,East US,Compute,5322.35,9344.21,0.57,4021.85,0.5,2661.18,2010.93,99.454,1,1,27,0.0002,1.035,0,0.0326,103.79,110.29,0.0412
2022-06-17,East US,Compute,5010.0,9344.21,0.536,4334.21,0.5,2505.0,2167.1,99.95,0,0,0,0.0002,0.965,0,0.0325,103.81,110.29,0.0419
2022-06-18,East US,Compute,4768.81,9344.21,0.51,4575.39,0.5,2384.41,2287.7,99.95,0,0,0,0.0002,0.922,0,0.0323,103.84,110.29,0.0425
2022-06-19,East US,Compute,4520.87,9344.21,0.484,4823.33,0.5,2260.44,2411.67,99.95,0,0,0,0.0002,0.937,0,0.0321,103.86,110.29,0.0432
2022-06-20,East US,Compute,4620.4,9344.21,0.494,4723.8,0.5,2310.2,2361.9,99.95,0,0,0,0.0002,1.0,0,0.032,103.88,110.3,0.0438
2022-06-21,East US,Compute,5538.53,9344.21,0.593,3805.68,0.5,2769.27,1902.84,99.95,0,0,0,0.0002,1.063,0,0.0318,103.9,110.3,0.0445
2022-06-22,East US,Compute,5444.46,9344.21,0.583,3899.75,0.5,2722.23,1949.87,99.95,0,0,0,0.0002,1.078,0,0.0316,103.93,110.3,0.0452
2022-06-23,East US,Compute,4997.68,9344.21,0.535,4346.53,0.5,2498.84,2173.26,99.95,0,0,0,0.0002,1.035,0,0.0315,103.95,110.3,0.0458
2022-06-24,East US,Compute,4825.47,9344.21,0.516,4518.73,0.5,2412.74,2259.37,99.95,0,0,0,0.0002,0.965,0,0.0313,103.97,110.3,0.0465
2022-06-25,East US,Compute,4379.4,9344.21,0.469,4964.8,0.5,2189.7,2482.4,99.95,0,0,0,0.0002,0.922,0,0.0311,104.0,110.3,0.0472
2022-06-26,east us,Compute,4805.46,9344.21,0.514,4538.75,0.5,2402.73,2269.37,99.95,0,0,0,0.0002,0.937,0,0.0309,104.02,110.31,0.0479
2022-06-27,East US,Compute,5418.77,9344.21,0.58,3925.44,0.5,2709.38,1962.72,99.95,0,0,0,0.0002,1.0,0,0.0308,104.04,110.31,0.0486
2022-06-28,East US,Compute,5120.09,9344.21,0.548,4224.11,0.5,2560.05,2112.06,99.95,0,0,0,0.0002,1.063,0,0.0306,104.06,110.31,0.0493
2022-06-29,East US,Compute,5061.23,9344.21,0.542,4282.98,0.5,2530.61,2141.49,99.95,0,0,0,0.0002,1.078,0,0.0304,104.09,110.31,0.05
2022-06-30,East US,Compute,5487.11,9344.21,0.587,3857.09,0.5,2743.56,1928.55,99.95,0,0,0,0.0002,1.035,0,0.0303,104.11,110.31,0.0507
2022-07-01,East US,Compute,4592.16,9344.21,0.491,4752.04,0.5,2296.08,2376.02,99.95,0,0,0,0.0002,0.965,0,0.0301,104.13,110.32,0.0514
2022-07-02,East US,Compute,4705.96,9344.21,0.504,4638.24,0.5,2352.98,2319.12,99.95,0,0,0,0.0002,0.922,0,0.0299,104.16,110.32,0.0521
2022-07-03,East US,Compute,4478.94,9344.21,0.479,4865.26,0.5,2239.47,2432.63,99.95,0,0,0,0.0002,0.937,0,0.0297,104.18,110.32,0.0528
2022-07-04,East US,Compute,5068.37,9344.21,0.542,4275.84,0.5,2534.18,2137.92,99.95,0,0,0,0.0002,1.0,0,0.0296,104.2,110.32,0.0535
2022-07-05,East US,Compute,4804.37,9344.21,0.514,4539.83,0.5,2402.19,2269.92,99.95,0,0,0,0.0002,1.063,0,0.0294,104.22,110.32,0.0542
2022-07-06,East US,Compute,4967.09,9344.21,0.532,4377.12,0.5,2483.54,2188.56,99.95,0,0,0,0.0002,1.078,0,0.0292,104.25,110.32,0.0548
2022-07-07,East US,Compute,5263.68,9344.21,0.563,4080.53,0.5,2631.84,2040.26,99.95,0,0,0,0.0002,1.035,0,0.0291,104.27,110.33,0.0555
2022-07-08,East US,Compute,5123.68,9344.21,0.548,4220.52,0.5,2561.84,2110.26,99.95,0,0,0,0.0002,0.965,0,0.0289,104.29,110.33,0.0562
2022-07-09,East US,Compute,4332.35,9344.21,0.464,5011.85,0.5,2166.18,2505.93,99.95,0,0,0,0.0002,0.922,0,0.0287,104.32,110.33,0.0568
2022-07-10,East US,Compute,4416.67,9344.21,0.473,4927.53,0.5,2208.34,2463.77,99.95,0,0,0,0.0002,0.937,0,0.0285,104.34,110.33,0.0575
2022-07-11,east us,Compute,4591.77,9344.21,0.491,4752.44,0.5,2295.88,2376.22,99.95,0,0,0,0.0002,1.0,0,0.0284,104.36,110.33,0.0581
2022-07-12,East US,Compute,5054.5,9344.21,0.541,4289.71,0.5,2527.25,2144.85,99.95,0,0,0,0.0002,1.063,0,0.0282,104.38,110.33,0.0588
2022-07-13,East US,Compute,5759.07,9344.21,0.616,3585.14,0.5,2879.53,1792.57,99.95,0,0,0,0.0002,1.078,0,0.028,104.41,110.34,0.0594
2022-07-14,East-US,Compute,5306.26,9344.21,0.568,4037.95,0.5,2653.13,2018.97,99.95,0,0,0,0.0002,1.035,0,0.0279,104.43,110.34,0.06
2022-07-15,East US,Compute,4281.15,9344.21,0.458,5063.05,0.5,2140.58,2531.53,99.95,0,0,0,0.0002,0.965,0,0.0277,104.45,110.34,0.0606
2022-07-16,East US,Compute,4614.9,9344.21,0.494,4729.31,0.5,2307.45,2364.65,99.95,0,0,0,0.0002,0.922,0,0.0275,104.47,110.34,0.0612
2022-07-17,East US,Compute,5061.23,9344.21,0.542,4282.97,0.5,2530.62,2141.49,99.95,0,0,0,0.0002,0.937,0,0.0274,104.5,110.34,0.0618
2022-07-18,East US,Compute,5132.52,9344.21,0.549,4211.69,0.5,2566.26,2105.84,99.95,0,0,0,0.0002,1.0,0,0.0272,104.52,110.34,0.0623
2022-07-19,East US,Compute,5544.97,9344.21,0.593,3799.24,0.5,2772.48,1899.62,99.95,0,0,0,0.0002,1.063,0,0.027,104.54,110.35,0.0629
2022-07-20,East US,Compute,5433.46,9344.21,0.581,3910.75,0.5,2716.73,1955.38,99.95,0,0,0,0.0002,1.078,0,0.0269,104.57,110.35,0.0634
2022-07-21,East US,Compute,5002.54,9344.21,0.535,4341.66,0.5,2501.27,2170.83,99.95,0,0,0,0.0002,1.035,0,0.0267,104.59,110.35,0.0639
2022-07-22,East US,Compute,4709.16,9344.21,0.504,4635.05,0.5,2354.58,2317.52,99.95,0,0,0,0.0002,0.965,0,0.0265,104.61,110.35,0.0644
2022-07-23,East US,Compute,4903.71,9344.21,0.525,4440.49,0.5,2451.86,2220.25,99.95,0,0,0,0.0002,0.922,0,0.0264,104.63,110.35,0.0649
2022-07-24,East US,Compute,5001.72,9344.21,0.535,4342.49,0.5,2500.86,2171.25,99.95,0,0,0,0.0002,0.937,0,0.0262,104.66,110.36,0.0653
2022-07-25,East US,Compute,5052.46,9344.21,0.541,4291.75,0.5,2526.23,2145.87,99.95,0,0,0,0.0002,1.0,0,0.0261,104.68,110.36,0.0658
2022-07-26,East US,Compute,5164.5,9344.21,0.553,4179.71,0.5,2582.25,2089.85,99.95,0,0,0,0.0002,1.063,0,0.0259,104.7,110.36,0.0662
2022-07-27,East US,Compute,4956.61,9344.21,0.53,4387.59,0.5,2478.31,2193.8,99.95,0,0,0,0.0002,1.078,0,0.0257,104.73,110.36,0.0666
2022-07-28,East US,Compute,4965.79,9344.21,0.531,4378.41,0.5,2482.9,2189.21,99.95,0,0,0,0.0002,1.035,0,0.0256,104.75,110.36,0.067
2022-07-29,East US,Compute,4883.99,9344.21,0.523,4460.22,0.5,2442.0,2230.11,99.608,1,1,81,0.0002,0.965,0,0.0254,104.77,110.36,0.0673
2022-07-30,East US,Compute,4118.71,9344.21,0.441,5225.49,0.5,2059.36,2612.75,99.95,0,0,0,0.0002,0.922,0,0.0253,104.79,110.37,0.0677
2022-07-31,East US,Compute,4849.73,9344.21,0.519,4494.47,0.5,2424.87,2247.24,99.95,0,0,0,0.0002,0.937,0,0.0251,104.82,110.37,0.068
2022-08-01,east us,Compute,5091.48,9344.21,0.545,4252.72,0.5,2545.74,2126.36,99.95,0,0,0,0.0002,1.0,0,0.025,104.84,110.37,0.0683
2022-08-02,East US,Compute,5820.92,9344.21,0.623,3523.29,0.5,2910.46,1761.64,99.95,0,0,0,0.0002,1.063,0,0.0248,104.86,110.37,0.0685
2022-08-03,East US,Compute,5834.12,9344.21,0.624,3510.09,0.5,2917.06,1755.04,99.95,0,0,0,0.0002,1.078,0,0.0247,104.89,110.37,0.0688
2022-08-04,East US,Compute,5204.99,9344.21,0.557,4139.22,0.5,2602.49,2069.61,99.95,0,0,0,0.0002,1.035,0,0.0245,104.91,110.37,0.069
2022-08-05,East US,Compute,4681.45,9344.21,0.501,4662.75,0.5,2340.73,2331.38,99.95,0,0,0,0.0002,0.965,0,0.0244,104.93,110.38,0.0692
2022-08-06,East US,Compute,4492.6,9344.21,0.481,4851.61,0.5,2246.3,2425.8,99.386,1,1,28,0.0002,0.922,0,0.0243,104.95,110.38,0.0694
2022-08-07,East US,Compute,4599.36,9344.21,0.492,4744.84,0.5,2299.68,2372.42,99.95,0,0,0,0.0002,0.937,0,0.0241,104.98,110.38,0.0696
2022-08-08,East US,Compute,4735.47,9344.21,0.507,4608.74,0.5,2367.74,2304.37,99.95,0,0,0,0.0002,1.0,0,0.024,105.0,110.38,0.0697
2022-08-09,East US,Compute,5805.05,9344.21,0.621,3539.15,0.5,2902.53,1769.58,99.95,0,0,0,0.0002,1.063,0,0.0238,105.02,110.38,0.0698
2022-08-10,East US,Compute,5803.78,9344.21,0.621,3540.43,0.5,2901.89,1770.21,99.95,0,0,0,0.0002,1.078,0,0.0237,105.05,110.38,0.0699
2022-08-11,East US,Compute,5077.03,9344.21,0.543,4267.18,0.5,2538.51,2133.59,99.95,0,0,0,0.0002,1.035,0,0.0236,105.07,110.39,0.07
2022-08-12,East US,Compute,4698.0,9344.21,0.503,4646.21,0.5,2349.0,2323.1,99.95,0,0,0,0.0002,0.965,0,0.0234,105.09,110.39,0.07
2022-08-13,East US,Compute,5027.2,9344.21,0.538,4317.0,0.5,2513.6,2158.5,99.95,0,0,0,0.0002,0.922,0,0.0233,105.11,110.39,0.07
2022-08-14,East US,Compute,4494.55,9344.21,0.481,4849.66,0.5,2247.27,2424.83,99.95,0,0,0,0.0002,0.937,0,0.0232,105.14,110.39,0.07
2022-08-15,East US,Compute,4977.33,9344.21,0.533,4366.88,0.5,2488.67,2183.44,99.95,0,0,0,0.0002,1.0,0,0.0231,105.16,110.39,0.07
2022-08-16,East US,Compute,5643.52,9344.21,0.604,3700.68,0.5,2821.76,1850.34,99.95,0,0,0,0.0002,1.063,0,0.0229,105.18,110.4,0.0699
2022-08-17,East US,Compute,5187.25,9344.21,0.555,4156.95,0.5,2593.63,2078.48,99.95,0,0,0,0.0002,1.078,0,0.0228,105.21,110.4,0.0698
2022-08-18,East US,Compute,5344.26,9344.21,0.572,3999.95,0.5,2672.13,1999.97,99.95,0,0,0,0.0002,1.035,0,0.0227,105.23,110.4,0.0697
2022-08-19,East US,Compute,4640.05,9344.21,0.497,4704.16,0.5,2320.03,2352.08,99.95,0,0,0,0.0002,0.965,0,0.0226,105.25,110.4,0.0696
2022-08-20,East US,Compute,5025.87,9344.21,0.538,4318.34,0.5,2512.93,2159.17,99.95,0,0,0,0.0002,0.922,0,0.0225,105.27,110.4,0.0694
2022-08-21,East US,Compute,4479.77,9344.21,0.479,4864.43,0.5,2239.89,2432.22,99.95,0,0,0,0.0002,0.937,0,0.0224,105.3,110.4,0.0692
2022-08-22,East US,Compute,5028.29,9344.21,0.538,4315.91,0.5,2514.15,2157.96,99.95,0,0,0,0.0002,1.0,0,0.0223,105.32,110.41,0.069
2022-08-23,East US,Compute,5060.35,9344.21,0.542,4283.86,0.5,2530.17,2141.93,99.95,0,0,0,0.0002,1.063,0,0.0221,105.34,110.41,0.0688
2022-08-24,East US,Compute,5438.88,9344.21,0.582,3905.33,0.5,2719.44,1952.66,99.95,0,0,0,0.0002,1.078,0,0.022,105.37,110.41,0.0685
2022-08-25,East US,Compute,5104.76,9344.21,0.546,4239.44,0.5,2552.38,2119.72,99.95,0,0,0,0.0002,1.035,0,0.0219,105.39,110.41,0.0683
2022-08-26,East US,Compute,4950.39,9344.21,0.53,4393.82,0.5,2475.19,2196.91,99.95,0,0,0,0.0002,0.965,0,0.0218,105.41,110.41,0.068
2022-08-27,East US,Compute,4415.1,9344.21,0.472,4929.11,0.5,2207.55,2464.55,99.95,0,0,0,0.0002,0.922,0,0.0217,105.43,110.41,0.0677
2022-08-28,East US,Compute,4499.72,9344.21,0.482,4844.48,0.5,2249.86,2422.24,99.95,0,0,0,0.0002,0.937,0,0.0216,105.46,110.42,0.0673
2022-08-29,East US,Compute,4817.75,9344.21,0.516,4526.46,0.5,2408.87,2263.23,99.95,0,0,0,0.0002,1.0,0,0.0215,105.48,110.42,0.067
2022-08-30,East US,Compute,5206.25,9344.21,0.557,4137.96,0.5,2603.12,2068.98,99.95,0,0,0,0.0002,1.063,0,0.0215,105.5,110.42,0.0666
2022-08-31,East US,Compute,5778.0,9344.21,0.618,3566.2,0.5,2889.0,1783.1,99.95,0,0,0,0.0002,1.078,0,0.0214,105.53,110.42,0.0662
2022-09-01,East US,Compute,4729.47,9344.21,0.506,4614.74,0.5,2364.73,2307.37,99.95,0,0,0,0.0002,1.035,0,0.0213,105.55,110.42,0.0658
2022-09-02,East US,Compute,4292.71,9344.21,0.459,5051.49,0.5,2146.36,2525.75,99.95,0,0,0,0.0002,0.965,0,0.0212,105.57,110.42,0.0653
2022-09-03,East US,Compute,4756.35,9344.21,0.509,4587.86,0.5,2378.17,2293.93,99.95,0,0,0,0.0002,0.922,0,0.0211,105.59,110.43,0.0649
2022-09-04,East US,Compute,4057.81,9344.21,0.434,5286.4,0.5,2028.9,2643.2,99.95,0,0,0,0.0002,0.937,0,0.021,105.62,110.43,0.0644
2022-09-05,East US,Compute,5098.11,9344.21,0.546,4246.09,0.5,2549.06,2123.05,99.95,0,0,0,0.0002,1.0,0,0.021,105.64,110.43,0.0639
2022-09-06,East US,Compute,5500.29,9344.21,0.589,3843.91,0.5,2750.15,1921.96,99.95,0,0,0,0.0002,1.063,0,0.0209,105.66,110.43,0.0634
2022-09-07,East US,Compute,5372.73,9344.21,0.575,3971.47,0.5,2686.37,1985.74,99.95,0,0,0,0.0002,1.078,0,0.0208,105.68,110.43,0.0629
2022-09-08,East US,Compute,5179.15,9344.21,0.554,4165.06,0.5,2589.57,2082.53,99.95,0,0,0,0.0002,1.035,0,0.0208,105.71,110.44,0.0623
2022-09-09,East US,Compute,4800.51,9344.21,0.514,4543.7,0.5,2400.25,2271.85,99.338,1,1,50,0.0002,0.965,0,0.0207,105.73,110.44,0.0618
2022-09-10,East US,Compute,4429.88,9344.21,0.474,4914.32,0.5,2214.94,2457.16,99.95,0,0,0,0.0002,0.922,0,0.0206,105.75,110.44,0.0612
2022-09-11,east us,Compute,4499.12,9344.21,0.481,4845.09,0.5,2249.56,2422.55,99.95,0,0,0,0.0002,0.937,0,0.0206,105.78,110.44,0.0606
2022-09-12,East US,Compute,4828.19,9344.21,0.517,4516.01,0.5,2414.1,2258.01,99.95,0,0,0,0.0002,1.0,0,0.0205,105.8,110.44,0.06
2022-09-13,East US,Compute,5565.82,9344.21,0.596,3778.39,0.5,2782.91,1889.2,99.95,0,0,0,0.0002,1.063,0,0.0205,105.82,110.44,0.0594
2022-09-14,East US,Compute,5267.44,9344.21,0.564,4076.76,0.5,2633.72,2038.38,99.95,0,0,0,0.0002,1.078,0,0.0204,105.84,110.45,0.0588
2022-09-15,East US,Compute,5009.13,9344.21,0.536,4335.07,0.5,2504.57,2167.54,99.282,1,1,27,0.0002,1.035,0,0.0204,105.87,110.45,0.0581
2022-09-16,East US,Compute,4217.68,9344.21,0.451,5126.52,0.5,2108.84,2563.26,99.95,0,0,0,0.0002,0.965,0,0.0203,105.89,110.45,0.0575
2022-09-17,East US,Compute,4599.75,9344.21,0.492,4744.45,0.5,2299.88,2372.23,99.95,0,0,0,0.0002,0.922,0,0.0203,105.91,110.45,0.0568
2022-09-18,East US,Compute,4575.32,9344.21,0.49,4768.89,0.5,2287.66,2384.44,99.95,0,0,0,0.0002,0.937,0,0.0202,105.94,110.45,0.0562
2022-09-19,East US,Compute,4969.54,9344.21,0.532,4374.67,0.5,2484.77,2187.33,99.95,0,0,0,0.0002,1.0,0,0.0202,105.96,110.45,0.0555
2022-09-20,East US,Compute,5569.96,9344.21,0.596,3774.24,0.5,2784.98,1887.12,99.95,0,0,0,0.0002,1.063,0,0.0202,105.98,110.46,0.0548
2022-09-21,East US,Compute,5546.77,9344.21,0.594,3797.43,0.5,2773.39,1898.72,99.95,0,0,0,0.0002,1.078,0,0.0201,106.0,110.46,0.0542
2022-09-22,East US,Compute,4717.03,9344.21,0.505,4627.18,0.5,2358.51,2313.59,99.95,0,0,0,0.0002,1.035,0,0.0201,106.03,110.46,0.0535
2022-09-23,East US,Compute,4552.86,9344.21,0.487,4791.35,0.5,2276.43,2395.67,99.95,0,0,0,0.0002,0.965,0,0.0201,106.05,110.46,0.0528
2022-09-24,East US,Compute,4758.82,9344.21,0.509,4585.38,0.5,2379.41,2292.69,99.95,0,0,0,0.0002,0.922,0,0.0201,106.07,110.46,0.0521
2022-09-25,East US,Compute,4656.17,9344.21,0.498,4688.04,0.5,2328.08,2344.02,99.95,0,0,0,0.0002,0.937,0,0.02,106.1,110.46,0.0514
2022-09-26,East US,Compute,5119.28,9344.21,0.548,4224.93,0.5,2559.64,2112.47,99.95,0,0,0,0.0002,1.0,0,0.02,106.12,110.47,0.0507
2022-09-27,East US,Compute,5445.6,9344.21,0.583,3898.61,0.5,2722.8,1949.3,99.95,0,0,0,0.0002,1.063,0,0.02,106.14,110.47,0.05
2022-09-28,East US,Compute,5301.89,9344.21,0.567,4042.31,0.5,2650.95,2021.16,99.95,0,0,0,0.0002,1.078,0,0.02,106.16,110.47,0.0493
2022-09-29,East US,Compute,5247.33,9344.21,0.562,4096.88,0.5,2623.66,2048.44,99.346,1,1,114,0.0002,1.035,0,0.02,106.19,110.47,0.0486
2022-09-30,East US,Compute,5035.74,9344.21,0.539,4308.47,0.5,2517.87,2154.24,99.95,0,0,0,0.0002,0.965,0,0.02,106.21,110.47,0.0479
2022-10-01,East US,Compute,4775.72,9344.21,0.511,4568.48,0.5,2387.86,2284.24,99.95,0,0,0,0.0002,0.922,0,0.02,106.23,110.48,0.0472
2022-10-02,east us,Compute,4490.59,9344.21,0.481,4853.62,0.5,2245.29,2426.81,99.95,0,0,0,0.0002,0.937,0,0.02,106.26,110.48,0.0465
2022-10-03,East US,Compute,5079.41,9344.21,0.544,4264.79,0.5,2539.71,2132.4,99.95,0,0,0,0.0002,1.0,0,0.02,106.28,110.48,0.0458
2022-10-04,East US,Compute,5124.55,9344.21,0.548,4219.66,0.5,2562.27,2109.83,99.95,0,0,0,0.0002,1.063,0,0.02,106.3,110.48,0.0452
2022-10-05,East US,Compute,5381.07,9344.21,0.576,3963.14,0.5,2690.53,1981.57,99.95,0,0,0,0.0002,1.078,0,0.02,106.32,110.48,0.0445
2022-10-06,East US,Compute,5340.35,9344.21,0.572,4003.86,0.5,2670.17,2001.93,99.95,0,0,0,0.0002,1.035,0,0.02,106.35,110.48,0.0438
2022-10-07,East US,Compute,4405.9,9344.21,0.472,4938.3,0.5,2202.95,2469.15,99.95,0,0,0,0.0002,0.965,0,0.0201,106.37,110.49,0.0432
2022-10-08,East US,Compute,4662.57,9344.21,0.499,4681.64,0.5,2331.28,2340.82,99.95,0,0,0,0.0002,0.922,0,0.0201,106.39,110.49,0.0425
2022-10-09,East US,Compute,4818.46,9344.21,0.516,4525.75,0.5,2409.23,2262.88,99.95,0,0,0,0.0002,0.937,0,0.0201,106.42,110.49,0.0419
2022-10-10,East US,Compute,4725.52,9344.21,0.506,4618.69,0.5,2362.76,2309.34,99.95,0,0,0,0.0002,1.0,0,0.0201,106.44,110.49,0.0412
2022-10-11,East US,Compute,5651.6,9344.21,0.605,3692.61,0.5,2825.8,1846.3,99.95,0,0,0,0.0002,1.063,0,0.0202,106.46,110.49,0.0406
2022-10-12,East US,Compute,5352.75,9344.21,0.573,3991.46,0.5,2676.37,1995.73,99.95,0,0,0,0.0002,1.078,0,0.0202,106.48,110.49,0.04
2022-10-13,East US,Compute,5101.12,9344.21,0.546,4243.08,0.5,2550.56,2121.54,99.95,0,0,0,0.0002,1.035,0,0.0202,106.51,110.5,0.0394
2022-10-14,East US,Compute,5144.51,9344.21,0.551,4199.69,0.5,2572.26,2099.85,99.95,0,0,0,0.0002,0.965,0,0.0203,106.53,110.5,0.0388
2022-10-15,East US,Compute,4946.46,9344.21,0.529,4397.75,0.5,2473.23,2198.88,99.95,0,0,0,0.0002,0.922,0,0.0203,106.55,110.5,0.0382
2022-10-16,East US,Compute,4768.96,9344.21,0.51,4575.25,0.5,2384.48,2287.62,99.95,0,0,0,0.0002,0.937,0,0.0203,106.58,110.5,0.0377
2022-10-17,East US,Compute,4761.65,9344.21,0.51,4582.56,0.5,2380.82,2291.28,99.95,0,0,0,0.0002,1.0,0,0.0204,106.6,110.5,0.0371
2022-10-18,East US,Compute,5409.14,9344.21,0.579,3935.07,0.5,2704.57,1967.53,99.95,0,0,0,0.0002,1.063,0,0.0204,106.62,110.5,0.0366
2022-10-19,East US,Compute,5618.09,9344.21,0.601,3726.11,0.5,2809.05,1863.06,99.95,0,0,0,0.0002,1.078,0,0.0205,106.64,110.51,0.0361
2022-10-20,East US,Compute,4726.39,9344.21,0.506,4617.82,0.5,2363.19,2308.91,99.44,1,1,62,0.0002,1.035,0,0.0205,106.67,110.51,0.0356
2022-10-21,East US,Compute,5205.64,9344.21,0.557,4138.56,0.5,2602.82,2069.28,99.95,0,0,0,0.0002,0.965,0,0.0206,106.69,110.51,0.0351
2022-10-22,East US,Compute,5108.73,9344.21,0.547,4235.48,0.5,2554.36,2117.74,99.166,1,1,85,0.0002,0.922,0,0.0207,106.71,110.51,0.0347
2022-10-23,East US,Compute,4556.28,9344.21,0.488,4787.92,0.5,2278.14,2393.96,99.95,0,0,0,0.0002,0.937,0,0.0207,106.74,110.51,0.0342
2022-10-24,East US,Compute,5149.64,9344.21,0.551,4194.57,0.5,2574.82,2097.28,99.95,0,0,0,0.0002,1.0,0,0.0208,106.76,110.52,0.0338
2022-10-25,East US,Compute,5388.3,9344.21,0.577,3955.91,0.5,2694.15,1977.95,99.95,0,0,0,0.0002,1.063,0,0.0209,106.78,110.52,0.0334
2022-10-26,East US,Compute,5264.18,9344.21,0.563,4080.03,0.5,2632.09,2040.01,99.95,0,0,0,0.0002,1.078,0,0.0209,106.8,110.52,0.033
2022-10-27,East US,Compute,5377.69,9344.21,0.576,3966.51,0.5,2688.85,1983.26,99.95,0,0,0,0.0002,1.035,0,0.021,106.83,110.52,0.0327
2022-10-28,East US,Compute,4974.46,9344.21,0.532,4369.75,0.5,2487.23,2184.87,99.95,0,0,0,0.0002,0.965,0,0.0211,106.85,110.52,0.0323
2022-10-29,East US,Compute,4456.78,9344.21,0.477,4887.42,0.5,2228.39,2443.71,99.95,0,0,0,0.0002,0.922,0,0.0212,106.87,110.52,0.032
2022-10-30,East US,Compute,5353.41,9344.21,0.573,3990.79,0.5,2676.71,1995.4,99.95,0,0,0,0.0002,0.937,0,0.0212,106.89,110.53,0.0317
2022-10-31,East US,Compute,5284.54,9344.21,0.566,4059.67,0.5,2642.27,2029.84,99.95,0,0,0,0.0002,1.0,0,0.0213,106.92,110.53,0.0315
2022-11-01,East US,Compute,5377.1,9344.21,0.575,3967.11,0.5,2688.55,1983.55,99.95,0,0,0,0.0002,1.063,0,0.0214,106.94,110.53,0.0312
2022-11-02,East US,Compute,5287.54,9344.21,0.566,4056.67,0.5,2643.77,2028.34,99.95,0,0,0,0.0002,1.078,0,0.0215,106.96,110.53,0.031
2022-11-03,East US,Compute,5074.32,9344.21,0.543,4269.89,0.5,2537.16,2134.95,99.95,0,0,0,0.0002,1.035,0,0.0216,106.99,110.53,0.0308
2022-11-04,East US,Compute,4728.9,9344.21,0.506,4615.31,0.5,2364.45,2307.65,99.95,0,0,0,0.0002,0.965,0,0.0217,107.01,110.53,0.0306
2022-11-05,East US,Compute,4688.25,9344.21,0.502,4655.96,0.5,2344.12,2327.98,99.95,0,0,0,0.0002,0.922,0,0.0218,107.03,110.54,0.0304
2022-11-06,East US,Compute,4752.42,9344.21,0.509,4591.78,0.5,2376.21,2295.89,99.95,0,0,0,0.0002,0.937,0,0.0219,107.05,110.54,0.0303
2022-11-07,East US,Compute,5043.85,9344.21,0.54,4300.35,0.5,2521.93,2150.18,99.95,0,0,0,0.0002,1.0,0,0.022,107.08,110.54,0.0302
2022-11-08,East US,Compute,5542.0,9344.21,0.593,3802.21,0.5,2771.0,1901.1,99.95,0,0,0,0.0002,1.063,0,0.0221,107.1,110.54,0.0301
2022-11-09,East US,Compute,5235.54,9344.21,0.56,4108.66,0.5,2617.77,2054.33,99.95,0,0,0,0.0002,1.078,0,0.0222,107.12,110.54,0.03
2022-11-10,East US,Compute,5384.01,9344.21,0.576,3960.2,0.5,2692.0,1980.1,99.95,0,0,0,0.0002,1.035,0,0.0223,107.15,110.55,0.03
2022-11-11,East US,Compute,4986.18,9344.21,0.534,4358.03,0.5,2493.09,2179.01,99.95,0,0,0,0.0002,0.965,0,0.0224,107.17,110.55,0.03
2022-11-12,East US,Compute,5074.03,9344.21,0.543,4270.17,0.5,2537.02,2135.09,99.95,0,0,0,0.0002,0.922,0,0.0225,107.19,110.55,0.03
2022-11-13,East US,Compute,4883.19,9344.21,0.523,4461.02,0.5,2441.59,2230.51,99.95,0,0,0,0.0002,0.937,0,0.0226,107.21,110.55,0.03
2022-11-14,East US,Compute,4853.45,9344.21,0.519,4490.76,0.5,2426.72,2245.38,99.95,0,0,0,0.0002,1.0,0,0.0228,107.24,110.55,0.0301
2022-11-15,East US,Compute,5280.95,9344.21,0.565,4063.25,0.5,2640.48,2031.63,99.95,0,0,0,0.0002,1.063,0,0.0229,107.26,110.55,0.0302
2022-11-16,East US,Compute,5273.41,9344.21,0.564,4070.79,0.5,2636.71,2035.4,99.95,0,0,0,0.0002,1.078,0,0.023,107.28,110.56,0.0303
